hitparada,rok,mesic,week,pozice,track,interpret,interpret_hlavni,vydavatel
SK - RADIO - TOP 100,2019,03,,42,Shape of You,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2019,03,,43,Holubička,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 100,2019,03,,44,Havana,Camila Cabello,Camila Cabello,Sony Music
SK - RADIO - TOP 100,2019,03,,45,Perfect Duet,Ed Sheeran & Beyoncé,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2019,03,,46,Srdce,Hex,Hex,Clockwise
SK - RADIO - TOP 100,2019,03,,47,Dávno si preč,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 100,2019,03,,48,Nevrav mi aký som,Desmod,Desmod,Samonáklad
SK - RADIO - TOP 100,2019,03,,49,Girls Go Wild,Lp,Lp,Universal Music
SK - RADIO - TOP 100,2019,03,,50,More Than You Know,Axwell / Ingrosso,Axwell,Universal Music
SK - RADIO - TOP 100,2019,03,,51,Ain't Your Mama,Jennifer Lopez,Jennifer Lopez,Sony Music
SK - RADIO - TOP 100,2019,03,,52,Walk Me Home,P!Nk,P!Nk,Sony Music
SK - RADIO - TOP 100,2019,03,,53,Baby (feat. Marina and The Diamonds & Luis Fonsi),Clean Bandit,Clean Bandit,Warner Music
SK - RADIO - TOP 100,2019,03,,54,Dusk Till Dawn,Zayn & Sia,Zayn,Sony Music
SK - RADIO - TOP 100,2019,03,,55,Zůstaň tu se mnou (Za sny),Kryštof,Kryštof,I.Richmond.P./Universal Music
SK - RADIO - TOP 100,2019,03,,56,Happy Now (feat. Sandro Cavazza),Kygo,Kygo,Sony Music
SK - RADIO - TOP 100,2019,03,,57,Skúšame sa nájsť,Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 100,2019,03,,58,Without Me,Halsey,Halsey,Universal Music
SK - RADIO - TOP 100,2019,03,,59,Galway Girl,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2019,03,,60,It Ain't Me,Kygo & Selena Gomez,Kygo,Sony Music
SK - RADIO - TOP 100,2019,03,,61,365 (feat. Katy Perry),Zedd,Zedd,Universal Music
SK - RADIO - TOP 100,2019,03,,62,Symphony,Clean Bandit & Zara Larsson,Clean Bandit,Warner Music
SK - RADIO - TOP 100,2019,03,,63,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",Dj Snake,Dj Snake,Universal Music
SK - RADIO - TOP 100,2019,03,,64,Happier,Marshmello & Bastille,Marshmello,Universal Music
SK - RADIO - TOP 100,2019,03,,65,Arms Around You (feat. Maluma & Swae Lee),Xxxtentacion,Xxxtentacion,Warner Music
SK - RADIO - TOP 100,2019,03,,66,Katchi,Ofenbach & Nick Waterhouse,Ofenbach,Warner Music
SK - RADIO - TOP 100,2019,03,,67,Rooftop,Nico Santos,Nico Santos,Universal Music
SK - RADIO - TOP 100,2019,03,,68,Dreamer,Axwell / Ingrosso,Axwell,Universal Music
SK - RADIO - TOP 100,2019,03,,69,IDGAF,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2019,03,,70,Feel It Still,Portugal. The Man,Portugal. The Man,Warner Music
SK - RADIO - TOP 100,2019,03,,71,This Girl,Kungs & Cookin' On 3 Burners & Kylie Auldist,Kungs,Universal Music
SK - RADIO - TOP 100,2019,03,,72,Lost in the Fire,Gesaffelstein,Gesaffelstein,Sony Music
SK - RADIO - TOP 100,2019,03,,73,Just Got Paid (feat. French Montana),Sigala,Sigala,Sony Music
SK - RADIO - TOP 100,2019,03,,74,Better Now,Post Malone,Post Malone,Universal Music
SK - RADIO - TOP 100,2019,03,,75,Unikát,Mária Čírová,Mária Čírová,Street Production
SK - RADIO - TOP 100,2019,03,,76,Šťastie feat. Majself (prod. ElMurdo),Martin Císar,Martin Císar,Nan
SK - RADIO - TOP 100,2019,03,,77,Burn Out (feat. Dewain Whitmore),Martin Garrix & Justin Mylo,Martin Garrix,Sony Music
SK - RADIO - TOP 100,2019,03,,78,Blow That Smoke (feat. Tove Lo),Major Lazer,Major Lazer,Nan
SK - RADIO - TOP 100,2019,03,,79,(I Just) Died In Your Arms,Komodo,Komodo,Sony Music
SK - RADIO - TOP 100,2019,03,,80,Kiss & Make Up [feat. Blackpink],Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2019,03,,81,Calma (Remix),Pedro Capó & Farruko,Pedro Capó,Sony Music
SK - RADIO - TOP 100,2019,03,,82,Words,Emma Drobná,Emma Drobná,Warner Music
SK - RADIO - TOP 100,2019,03,,83,Hope (feat. Winona Oak),Chainsmokers,Chainsmokers,Sony Music
SK - RADIO - TOP 100,2019,03,,84,So Close (feat. Georgia Ku),Notd & Felix Jaehn & Captain Cuts,Notd,Universal Music
SK - RADIO - TOP 100,2019,03,,85,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo & David Guetta,Jason Derulo,Warner Music
SK - RADIO - TOP 100,2019,03,,86,Sanctuary,Welshly Arms,Welshly Arms,Universal Music
SK - RADIO - TOP 100,2019,03,,87,I Took A Pill In Ibiza (SeeB Remix),Mike Posner,Mike Posner,Universal Music
SK - RADIO - TOP 100,2019,03,,88,no tears left to cry,Ariana Grande,Ariana Grande,Universal Music
SK - RADIO - TOP 100,2019,03,,89,Flames,David Guetta & Sia,David Guetta,Warner Music
SK - RADIO - TOP 100,2019,03,,90,Lost On You,Lp,Lp,Universal Music
SK - RADIO - TOP 100,2019,03,,91,Thunder,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2019,03,,92,Jackie Chan (feat. Preme & Post Malone),Tiësto,Tiësto,Universal Music
SK - RADIO - TOP 100,2019,03,,93,"These Days (feat. Jess Glynne, Macklemore...)",Rudimental,Rudimental,Warner Music
SK - RADIO - TOP 100,2019,03,,94,This Feeling (feat. Kelsea Ballerini),Chainsmokers,Chainsmokers,Sony Music
SK - RADIO - TOP 100,2019,03,,95,Budeme to stále my,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 100,2019,03,,96,Power Over Me,Dermot Kennedy,Dermot Kennedy,Universal Music
SK - RADIO - TOP 100,2019,03,,97,Breathe,Jax Jones & Ina Wroldsen,Jax Jones,Universal Music
SK - RADIO - TOP 100,2019,03,,98,Perfect,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2019,03,,99,Happier,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2019,03,,100,No Sleep (feat. Bonn),Martin Garrix,Martin Garrix,Sony Music
SK - RADIO - TOP 100,2019,04,,1,Sweet but Psycho,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2019,04,,2,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,Mark Ronson,Sony Music
SK - RADIO - TOP 100,2019,04,,3,Bad Liar,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2019,04,,4,Giant (with Rag’n’Bone Man),Calvin Harris,Calvin Harris,Sony Music
SK - RADIO - TOP 100,2019,04,,5,Natural,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2019,04,,6,Fading,Alle Farben & Ilira,Alle Farben,Sony Music
SK - RADIO - TOP 100,2019,04,,7,Say My Name (feat. Bebe Rexha & J Balvin),David Guetta,David Guetta,Warner Music
SK - RADIO - TOP 100,2019,04,,8,Speechless,Robin Schulz,Robin Schulz,Warner Music
SK - RADIO - TOP 100,2019,04,,9,Shallow,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - RADIO - TOP 100,2019,04,,10,Anjel,Karmen Pál-Baláž,Karmen Pál-Baláž,Universal Music
SK - RADIO - TOP 100,2019,04,,11,A Million Dreams,P!Nk,P!Nk,Warner Music
SK - RADIO - TOP 100,2019,04,,12,Polaroid (feat. Liam Payne & Lennon Stella),Jonas Blue,Jonas Blue,Universal Music
SK - RADIO - TOP 100,2019,04,,13,Always Remember UsThis Way,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - RADIO - TOP 100,2019,04,,14,Let You Love Me,Rita Ora,Rita Ora,Warner Music
SK - RADIO - TOP 100,2019,04,,15,Be Alright,Dean Lewis,Dean Lewis,Universal Music
SK - RADIO - TOP 100,2019,04,,16,Like I Love You (feat. The NGHBRS),Lost Frequencies,Lost Frequencies,Armada
SK - RADIO - TOP 100,2019,04,,17,Poď so mnou,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 100,2019,04,,18,Body (feat. brando),Loud Luxury,Loud Luxury,Armada
SK - RADIO - TOP 100,2019,04,,19,Leave a Light On,Tom Walker,Tom Walker,Sony Music
SK - RADIO - TOP 100,2019,04,,20,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/Warner Music
SK - RADIO - TOP 100,2019,04,,21,In My Mind,Dynoro & Gigi D'Agostino,Dynoro,Sony Music
SK - RADIO - TOP 100,2019,04,,22,Calma (Remix),Pedro Capó & Farruko,Pedro Capó,Sony Music
SK - RADIO - TOP 100,2019,04,,23,Eastside (feat. Halsey & Khalid),Benny Blanco,Benny Blanco,Universal Music
SK - RADIO - TOP 100,2019,04,,24,Girls Like You,Maroon 5,Maroon 5,Universal Music
SK - RADIO - TOP 100,2019,04,,25,"thank u, next",Ariana Grande,Ariana Grande,Universal Music
SK - RADIO - TOP 100,2019,04,,26,Walk Me Home,P!Nk,P!Nk,Sony Music
SK - RADIO - TOP 100,2019,04,,27,Jennie (feat. R. City  Bori),Felix Jaehn,Felix Jaehn,Universal Music
SK - RADIO - TOP 100,2019,04,,28,Power Over Me,Dermot Kennedy,Dermot Kennedy,Universal Music
SK - RADIO - TOP 100,2019,04,,29,So High,Lina Mayer,Lina Mayer,Lina Mayer
SK - RADIO - TOP 100,2019,04,,30,Shotgun,George Ezra,George Ezra,Sony Music
SK - RADIO - TOP 100,2019,04,,31,Electricity (feat. Diplo & Mark Ronson),Silk City,Silk City,Sony Music
SK - RADIO - TOP 100,2019,04,,32,Just You and I,Tom Walker,Tom Walker,Sony Music
SK - RADIO - TOP 100,2019,04,,33,Love Someone,Lukas Graham,Lukas Graham,Warner Music
SK - RADIO - TOP 100,2019,04,,34,Legendary,Welshly Arms,Welshly Arms,Universal Music
SK - RADIO - TOP 100,2019,04,,35,Promises (with Sam Smith),Calvin Harris,Calvin Harris,Sony Music
SK - RADIO - TOP 100,2019,04,,36,Thunderclouds,Sia Diplo Labrinth,Sia Diplo Labrinth,Sony Music
SK - RADIO - TOP 100,2019,04,,37,Happy Now,Zedd & Elley Duhé,Zedd,Universal Music
SK - RADIO - TOP 100,2019,04,,38,Katchi,Ofenbach & Nick Waterhouse,Ofenbach,Warner Music
SK - RADIO - TOP 100,2019,04,,39,365 (feat. Katy Perry),Zedd,Zedd,Universal Music
SK - RADIO - TOP 100,2019,04,,40,Holubička,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 100,2019,04,,41,Better Now,Post Malone,Post Malone,Universal Music
SK - RADIO - TOP 100,2019,04,,42,Crazy,Lost Frequencies & Zonderling,Lost Frequencies,Nan
SK - RADIO - TOP 100,2019,04,,43,Con Calma (feat. Snow),Daddy Yankee,Daddy Yankee,Universal Music
SK - RADIO - TOP 100,2019,04,,44,"These Days (feat. Jess Glynne, Macklemore...)",Rudimental,Rudimental,Warner Music
SK - RADIO - TOP 100,2019,04,,45,Shape of You,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2019,04,,46,Girls Go Wild,Lp,Lp,Universal Music
SK - RADIO - TOP 100,2019,04,,47,Dávno si preč,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 100,2019,04,,48,Without Me,Halsey,Halsey,Universal Music
SK - RADIO - TOP 100,2019,04,,49,Happy Now (feat. Sandro Cavazza),Kygo,Kygo,Sony Music
SK - RADIO - TOP 100,2019,04,,50,Something Just Like This,Chainsmokers & Coldplay,Chainsmokers,Sony Music
SK - RADIO - TOP 100,2019,04,,51,Perfect Duet,Ed Sheeran & Beyoncé,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2019,04,,52,Rise (feat. Jack & Jack),Jonas Blue,Jonas Blue,Universal Music
SK - RADIO - TOP 100,2019,04,,53,Nevrav mi aký som,Desmod,Desmod,Samonáklad
SK - RADIO - TOP 100,2019,04,,54,There's Nothing Holdin' Me Back,Shawn Mendes,Shawn Mendes,Universal Music
SK - RADIO - TOP 100,2019,04,,55,IDGAF,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2019,04,,56,Kiss & Make Up [feat. Blackpink],Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2019,04,,57,It Ain't Me,Kygo & Selena Gomez,Kygo,Sony Music
SK - RADIO - TOP 100,2019,04,,58,Baby (feat. Marina and The Diamonds & Luis Fonsi),Clean Bandit,Clean Bandit,Warner Music
SK - RADIO - TOP 100,2019,04,,59,How Gorgeous You Are,Dominik Gerda,Dominik Gerda,Nan
SK - RADIO - TOP 100,2019,04,,60,Close to Me (feat. Diplo & Swae Lee),Ellie Goulding,Ellie Goulding,Universal Music
SK - RADIO - TOP 100,2019,04,,61,High Hopes,Panic! At The Disco,Panic! At The Disco,Warner Music
SK - RADIO - TOP 100,2019,04,,62,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo & David Guetta,Jason Derulo,Warner Music
SK - RADIO - TOP 100,2019,04,,63,Havana,Camila Cabello,Camila Cabello,Sony Music
SK - RADIO - TOP 100,2019,04,,64,Budeme to stále my,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 100,2019,04,,65,Rooftop,Nico Santos,Nico Santos,Universal Music
SK - RADIO - TOP 100,2019,04,,66,Think About You (feat. Valerie Broussard),Kygo,Kygo,Sony Music
SK - RADIO - TOP 100,2019,04,,67,Just Got Paid (feat. French Montana),Sigala,Sigala,Sony Music
SK - RADIO - TOP 100,2019,04,,68,Šťastie feat. Majself (prod. ElMurdo),Martin Císar,Martin Císar,Nan
SK - RADIO - TOP 100,2019,04,,69,Words,Emma Drobná,Emma Drobná,Warner Music
SK - RADIO - TOP 100,2019,04,,70,No Sleep (feat. Bonn),Martin Garrix,Martin Garrix,Sony Music
SK - RADIO - TOP 100,2019,04,,71,Sucker,Jonas Brothers,Jonas Brothers,Universal Music
SK - RADIO - TOP 100,2019,04,,72,So Close (feat. Georgia Ku),Notd & Felix Jaehn & Captain Cuts,Notd,Universal Music
SK - RADIO - TOP 100,2019,04,,73,Hope (feat. Winona Oak),Chainsmokers,Chainsmokers,Sony Music
SK - RADIO - TOP 100,2019,04,,74,This Feeling (feat. Kelsea Ballerini),Chainsmokers,Chainsmokers,Sony Music
SK - RADIO - TOP 100,2019,04,,75,Don't Call Me Up,Mabel,Mabel,Universal Music
SK - RADIO - TOP 100,2019,04,,76,Arms Around You (feat. Maluma & Swae Lee),Xxxtentacion,Xxxtentacion,Warner Music
SK - RADIO - TOP 100,2019,04,,77,Vrba,Desmod,Desmod,Nan
SK - RADIO - TOP 100,2019,04,,78,Friends,Marshmello & Anne-Marie,Marshmello,Warner Music
SK - RADIO - TOP 100,2019,04,,79,Burn Out (feat. Dewain Whitmore),Martin Garrix & Justin Mylo,Martin Garrix,Sony Music
SK - RADIO - TOP 100,2019,04,,80,Solo (feat. Demi Lovato),Clean Bandit,Clean Bandit,Warner Music
SK - RADIO - TOP 100,2019,04,,81,Lost On You,Lp,Lp,Universal Music
SK - RADIO - TOP 100,2019,04,,82,Galway Girl,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2019,04,,83,Remind Me To Forget,Kygo,Kygo,Sony Music
SK - RADIO - TOP 100,2019,04,,84,Dancing With A Stranger (feat. Normani),Sam Smith,Sam Smith,Universal Music
SK - RADIO - TOP 100,2019,04,,85,Love On The Brain,Rihanna,Rihanna,Universal Music
SK - RADIO - TOP 100,2019,04,,86,Not Giving In,Tom Walker,Tom Walker,Sony Music
SK - RADIO - TOP 100,2019,04,,87,Môžme si už odpustiť?,Zuzana Smatanová,Zuzana Smatanová,Pandora Art
SK - RADIO - TOP 100,2019,04,,88,Ain't Your Mama,Jennifer Lopez,Jennifer Lopez,Sony Music
SK - RADIO - TOP 100,2019,04,,89,One Kiss,Calvin Harris & Dua Lipa,Calvin Harris,Sony Music
SK - RADIO - TOP 100,2019,04,,90,Happier,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2019,04,,91,Say Something,Justin Timberlake,Justin Timberlake,Sony Music
SK - RADIO - TOP 100,2019,04,,92,no tears left to cry,Ariana Grande,Ariana Grande,Universal Music
SK - RADIO - TOP 100,2019,04,,93,Spirits,Strumbellas,Strumbellas,Universal Music
SK - RADIO - TOP 100,2019,04,,94,For You (Fifty Shades Freed),Liam Payne & Rita Ora,Liam Payne,Universal Music
SK - RADIO - TOP 100,2019,04,,95,More Than You Know,Axwell / Ingrosso,Axwell,Universal Music
SK - RADIO - TOP 100,2019,04,,96,Pieces,Declan J Donovan,Declan J Donovan,Sony Music
SK - RADIO - TOP 100,2019,04,,97,Dusk Till Dawn,Zayn & Sia,Zayn,Sony Music
SK - RADIO - TOP 100,2019,04,,98,Flames,David Guetta & Sia,David Guetta,Warner Music
SK - RADIO - TOP 100,2019,04,,99,Feel It Still,Portugal. The Man,Portugal. The Man,Warner Music
SK - RADIO - TOP 100,2019,04,,100,Tell It To My Heart,Filatov & Karas,Filatov,Magic Records
SK - RADIO - TOP 100,2019,05,,1,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,Mark Ronson,Sony Music
SK - RADIO - TOP 100,2019,05,,2,Sweet but Psycho,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2019,05,,3,Giant (with Rag’n’Bone Man),Calvin Harris,Calvin Harris,Sony Music
SK - RADIO - TOP 100,2019,05,,4,Bad Liar,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2019,05,,5,Fading,Alle Farben & Ilira,Alle Farben,Sony Music
SK - RADIO - TOP 100,2019,05,,6,Say My Name (feat. Bebe Rexha & J Balvin),David Guetta,David Guetta,Warner Music
SK - RADIO - TOP 100,2019,05,,7,Speechless,Robin Schulz,Robin Schulz,Warner Music
SK - RADIO - TOP 100,2019,05,,8,Always Remember UsThis Way,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - RADIO - TOP 100,2019,05,,9,Power Over Me,Dermot Kennedy,Dermot Kennedy,Universal Music
SK - RADIO - TOP 100,2019,05,,10,Shallow,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - RADIO - TOP 100,2019,05,,11,Body (feat. brando),Loud Luxury,Loud Luxury,Armada
SK - RADIO - TOP 100,2019,05,,12,Poď so mnou,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 100,2019,05,,13,Calma (Remix),Pedro Capó & Farruko,Pedro Capó,Sony Music
SK - RADIO - TOP 100,2019,05,,14,Walk Me Home,P!Nk,P!Nk,Sony Music
SK - RADIO - TOP 100,2019,05,,15,Girls Go Wild,Lp,Lp,Universal Music
SK - RADIO - TOP 100,2019,05,,16,In My Mind,Dynoro & Gigi D'Agostino,Dynoro,Sony Music
SK - RADIO - TOP 100,2019,05,,17,Natural,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2019,05,,18,Like I Love You (feat. The NGHBRS),Lost Frequencies,Lost Frequencies,Armada
SK - RADIO - TOP 100,2019,05,,19,Let You Love Me,Rita Ora,Rita Ora,Warner Music
SK - RADIO - TOP 100,2019,05,,20,Be Alright,Dean Lewis,Dean Lewis,Universal Music
SK - RADIO - TOP 100,2019,05,,21,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/Warner Music
SK - RADIO - TOP 100,2019,05,,22,Leave a Light On,Tom Walker,Tom Walker,Sony Music
SK - RADIO - TOP 100,2019,05,,23,Anjel,Karmen Pál-Baláž,Karmen Pál-Baláž,Universal Music
SK - RADIO - TOP 100,2019,05,,24,Just You and I,Tom Walker,Tom Walker,Sony Music
SK - RADIO - TOP 100,2019,05,,25,"thank u, next",Ariana Grande,Ariana Grande,Universal Music
SK - RADIO - TOP 100,2019,05,,26,A Million Dreams,P!Nk,P!Nk,Warner Music
SK - RADIO - TOP 100,2019,05,,27,Me!(feat. Brendon Urie of Panic! At The Disco),Taylor Swift,Taylor Swift,Universal Music
SK - RADIO - TOP 100,2019,05,,28,Con Calma (feat. Snow),Daddy Yankee,Daddy Yankee,Universal Music
SK - RADIO - TOP 100,2019,05,,29,Shotgun,George Ezra,George Ezra,Sony Music
SK - RADIO - TOP 100,2019,05,,30,Promises (with Sam Smith),Calvin Harris,Calvin Harris,Sony Music
SK - RADIO - TOP 100,2019,05,,31,Sucker,Jonas Brothers,Jonas Brothers,Universal Music
SK - RADIO - TOP 100,2019,05,,32,Pieces,Declan J Donovan,Declan J Donovan,Sony Music
SK - RADIO - TOP 100,2019,05,,33,Love Someone,Lukas Graham,Lukas Graham,Warner Music
SK - RADIO - TOP 100,2019,05,,34,Legendary,Welshly Arms,Welshly Arms,Universal Music
SK - RADIO - TOP 100,2019,05,,35,S.O.S.,Avicii,Avicii,Universal Music
SK - RADIO - TOP 100,2019,05,,36,Happy Now (feat. Sandro Cavazza),Kygo,Kygo,Sony Music
SK - RADIO - TOP 100,2019,05,,37,Kiss & Make Up [feat. Blackpink],Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2019,05,,38,Without Me,Halsey,Halsey,Universal Music
SK - RADIO - TOP 100,2019,05,,39,"These Days (feat. Jess Glynne, Macklemore...)",Rudimental,Rudimental,Warner Music
SK - RADIO - TOP 100,2019,05,,40,365 (feat. Katy Perry),Zedd,Zedd,Universal Music
SK - RADIO - TOP 100,2019,05,,41,Better Now,Post Malone,Post Malone,Universal Music
SK - RADIO - TOP 100,2019,05,,42,So Am I,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2019,05,,43,Polaroid (feat. Liam Payne & Lennon Stella),Jonas Blue,Jonas Blue,Universal Music
SK - RADIO - TOP 100,2019,05,,44,Crazy,Lost Frequencies & Zonderling,Lost Frequencies,Nan
SK - RADIO - TOP 100,2019,05,,45,Friends,Marshmello & Anne-Marie,Marshmello,Warner Music
SK - RADIO - TOP 100,2019,05,,46,IDGAF,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2019,05,,47,Not Giving In,Tom Walker,Tom Walker,Sony Music
SK - RADIO - TOP 100,2019,05,,48,Čo všetko sa môže stať,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 100,2019,05,,49,Thunderclouds,Sia Diplo Labrinth,Sia Diplo Labrinth,Sony Music
SK - RADIO - TOP 100,2019,05,,50,Shape of You,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2019,05,,51,Holubička,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 100,2019,05,,52,Don't Call Me Up,Mabel,Mabel,Universal Music
SK - RADIO - TOP 100,2019,05,,53,I Don't Care,Ed Sheeran & Justin Bieber,Ed Sheeran,Universal Music/Warner Music
SK - RADIO - TOP 100,2019,05,,54,Just Got Paid (feat. French Montana),Sigala,Sigala,Sony Music
SK - RADIO - TOP 100,2019,05,,55,Hope (feat. Winona Oak),Chainsmokers,Chainsmokers,Sony Music
SK - RADIO - TOP 100,2019,05,,56,Love On The Brain,Rihanna,Rihanna,Universal Music
SK - RADIO - TOP 100,2019,05,,57,Eastside (feat. Halsey & Khalid),Benny Blanco,Benny Blanco,Universal Music
SK - RADIO - TOP 100,2019,05,,58,Burn Out (feat. Dewain Whitmore),Martin Garrix & Justin Mylo,Martin Garrix,Sony Music
SK - RADIO - TOP 100,2019,05,,59,Something Just Like This,Chainsmokers & Coldplay,Chainsmokers,Sony Music
SK - RADIO - TOP 100,2019,05,,60,There's Nothing Holdin' Me Back,Shawn Mendes,Shawn Mendes,Universal Music
SK - RADIO - TOP 100,2019,05,,61,Galway Girl,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2019,05,,62,Nevrav mi aký som,Desmod,Desmod,Samonáklad
SK - RADIO - TOP 100,2019,05,,63,Getting Closer,Justin Jesso,Justin Jesso,Sony Music
SK - RADIO - TOP 100,2019,05,,64,Say Something,Justin Timberlake,Justin Timberlake,Sony Music
SK - RADIO - TOP 100,2019,05,,65,Play,Jax Jones & Years & Years,Jax Jones,Universal Music
SK - RADIO - TOP 100,2019,05,,66,Katchi,Ofenbach & Nick Waterhouse,Ofenbach,Warner Music
SK - RADIO - TOP 100,2019,05,,67,Salvation,Strumbellas,Strumbellas,Awal Recordings
SK - RADIO - TOP 100,2019,05,,68,No Sleep (feat. Bonn),Martin Garrix,Martin Garrix,Sony Music
SK - RADIO - TOP 100,2019,05,,69,So Close (feat. Georgia Ku),Notd & Felix Jaehn & Captain Cuts,Notd,Universal Music
SK - RADIO - TOP 100,2019,05,,70,Heathens,Twenty One Pilots,Twenty One Pilots,Warner Music
SK - RADIO - TOP 100,2019,05,,71,Solo (feat. Demi Lovato),Clean Bandit,Clean Bandit,Warner Music
SK - RADIO - TOP 100,2019,05,,72,Words,Emma Drobná,Emma Drobná,Warner Music
SK - RADIO - TOP 100,2019,05,,73,More Than You Know,Axwell / Ingrosso,Axwell,Universal Music
SK - RADIO - TOP 100,2019,05,,74,Vozíme (feat. Gyza & Ben Cristovao),Ego,Ego,Ego
SK - RADIO - TOP 100,2019,05,,75,Každý deň,Buranowski,Buranowski,Universal Music
SK - RADIO - TOP 100,2019,05,,76,Flames,David Guetta & Sia,David Guetta,Warner Music
SK - RADIO - TOP 100,2019,05,,77,Budeme to stále my,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 100,2019,05,,78,How Gorgeous You Are,Dominik Gerda,Dominik Gerda,Nan
SK - RADIO - TOP 100,2019,05,,79,Girls Like You,Maroon 5,Maroon 5,Universal Music
SK - RADIO - TOP 100,2019,05,,80,Bailar,Deorro,Deorro,Ultrarecords
SK - RADIO - TOP 100,2019,05,,81,Medellín,Madonna & Maluma,Madonna,Universal Music
SK - RADIO - TOP 100,2019,05,,82,Havana,Camila Cabello,Camila Cabello,Sony Music
SK - RADIO - TOP 100,2019,05,,83,For You (Fifty Shades Freed),Liam Payne & Rita Ora,Liam Payne,Universal Music
SK - RADIO - TOP 100,2019,05,,84,Rooftop,Nico Santos,Nico Santos,Universal Music
SK - RADIO - TOP 100,2019,05,,85,OK,Robin Schulz & James Blunt,Robin Schulz,Warner Music
SK - RADIO - TOP 100,2019,05,,86,Happier,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2019,05,,87,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,Post Malone,Universal Music
SK - RADIO - TOP 100,2019,05,,88,Vrba,Desmod,Desmod,Nan
SK - RADIO - TOP 100,2019,05,,89,Remind Me To Forget,Kygo,Kygo,Sony Music
SK - RADIO - TOP 100,2019,05,,90,Perfect Duet,Ed Sheeran & Beyoncé,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2019,05,,91,Think About You (feat. Valerie Broussard),Kygo,Kygo,Sony Music
SK - RADIO - TOP 100,2019,05,,92,Spirits,Strumbellas,Strumbellas,Universal Music
SK - RADIO - TOP 100,2019,05,,93,Bad Ideas,Alle Farben,Alle Farben,Sony Music
SK - RADIO - TOP 100,2019,05,,94,Rise (feat. Jack & Jack),Jonas Blue,Jonas Blue,Universal Music
SK - RADIO - TOP 100,2019,05,,95,One Kiss,Calvin Harris & Dua Lipa,Calvin Harris,Sony Music
