,hitparada,rok,tyden,pozice,track,interpret,interpret_hlavni,vydavatel
12,SK - SINGLES DIGITAL - TOP 100,2018,46,13,Life is Beautiful,Lil Peep,Lil Peep,Sony Music
13,SK - SINGLES DIGITAL - TOP 100,2018,46,14,Let You Love Me,Rita Ora,Rita Ora,Warner Music
14,SK - SINGLES DIGITAL - TOP 100,2018,46,15,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,Post Malone,Universal Music
15,SK - SINGLES DIGITAL - TOP 100,2018,46,16,Arms Around You (feat. Maluma & Swae Lee),Xxxtentacion,Xxxtentacion,Warner Music
16,SK - SINGLES DIGITAL - TOP 100,2018,46,17,Happier,Marshmello & Bastille,Marshmello,Universal Music
17,SK - SINGLES DIGITAL - TOP 100,2018,46,18,Promises (with Sam Smith),Calvin Harris,Calvin Harris,Sony Music
18,SK - SINGLES DIGITAL - TOP 100,2018,46,19,when the party's over,Billie Eilish,Billie Eilish,Universal Music
19,SK - SINGLES DIGITAL - TOP 100,2018,46,20,Machine,Imagine Dragons,Imagine Dragons,Universal Music
20,SK - SINGLES DIGITAL - TOP 100,2018,46,21,Woman Like Me (feat. Nicki Minaj),Little Mix,Little Mix,Sony Music
21,SK - SINGLES DIGITAL - TOP 100,2018,46,22,Another One Bites The Dust,Queen,Queen,Universal Music
22,SK - SINGLES DIGITAL - TOP 100,2018,46,23,"Zero (From ""Ralph Breaks The Internet"")",Imagine Dragons,Imagine Dragons,Universal Music
23,SK - SINGLES DIGITAL - TOP 100,2018,46,24,BAD!,Xxxtentacion,Xxxtentacion,
24,SK - SINGLES DIGITAL - TOP 100,2018,46,25,Runaway,Lil Peep,Lil Peep,Sony Music
25,SK - SINGLES DIGITAL - TOP 100,2018,46,26,Better Now,Post Malone,Post Malone,Universal Music
26,SK - SINGLES DIGITAL - TOP 100,2018,46,27,Broken Smile (My All),Lil Peep,Lil Peep,Sony Music
27,SK - SINGLES DIGITAL - TOP 100,2018,46,28,SICKO MODE,Travis Scott,Travis Scott,Sony Music
28,SK - SINGLES DIGITAL - TOP 100,2018,46,29,I'll Never Love Again,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
29,SK - SINGLES DIGITAL - TOP 100,2018,46,30,Sex with My Ex,Lil Peep,Lil Peep,Sony Music
30,SK - SINGLES DIGITAL - TOP 100,2018,46,31,"Cesta (feat. Rytmus, Ego & Kali)",Lvcas Dope & Dj Wich,Lvcas Dope,
31,SK - SINGLES DIGITAL - TOP 100,2018,46,32,West Coast,Imagine Dragons,Imagine Dragons,Universal Music
32,SK - SINGLES DIGITAL - TOP 100,2018,46,33,Boomerang,Imagine Dragons,Imagine Dragons,Universal Music
33,SK - SINGLES DIGITAL - TOP 100,2018,46,34,Eastside (feat. Halsey & Khalid),Benny Blanco,Benny Blanco,Universal Music
34,SK - SINGLES DIGITAL - TOP 100,2018,46,35,ZEZE (feat. Travis Scott & Offset),Kodak Black,Kodak Black,Warner Music
35,SK - SINGLES DIGITAL - TOP 100,2018,46,36,I Love It (& Lil Pump),Kanye West,Kanye West,Universal Music
36,SK - SINGLES DIGITAL - TOP 100,2018,46,37,Don't Stop Me Now,Queen,Queen,Universal Music
37,SK - SINGLES DIGITAL - TOP 100,2018,46,38,Kiss & Make Up [feat. Blackpink],Dua Lipa,Dua Lipa,Warner Music
38,SK - SINGLES DIGITAL - TOP 100,2018,46,39,Be Alright,Dean Lewis,Dean Lewis,Universal Music
39,SK - SINGLES DIGITAL - TOP 100,2018,46,40,Cry Alone,Lil Peep,Lil Peep,Sony Music
40,SK - SINGLES DIGITAL - TOP 100,2018,46,41,Motorest,Gleb,Gleb,Fck Them
41,SK - SINGLES DIGITAL - TOP 100,2018,46,42,Somebody To Love,Queen,Queen,Universal Music
42,SK - SINGLES DIGITAL - TOP 100,2018,46,43,Solo (feat. Demi Lovato),Clean Bandit,Clean Bandit,Warner Music
43,SK - SINGLES DIGITAL - TOP 100,2018,46,44,Nevermind,Dennis Lloyd,Dennis Lloyd,Warner Music
44,SK - SINGLES DIGITAL - TOP 100,2018,46,45,Bullet In A Gun,Imagine Dragons,Imagine Dragons,Universal Music
45,SK - SINGLES DIGITAL - TOP 100,2018,46,46,Venom - Music From The Motion Picture,Eminem,Eminem,Universal Music
46,SK - SINGLES DIGITAL - TOP 100,2018,46,47,Happy Now (feat. Sandro Cavazza),Kygo,Kygo,Sony Music
47,SK - SINGLES DIGITAL - TOP 100,2018,46,48,Rise (feat. Jack & Jack),Jonas Blue,Jonas Blue,Universal Music
48,SK - SINGLES DIGITAL - TOP 100,2018,46,49,Girls Like You,Maroon 5,Maroon 5,Universal Music
49,SK - SINGLES DIGITAL - TOP 100,2018,46,50,Cool Out,Imagine Dragons,Imagine Dragons,Universal Music
50,SK - SINGLES DIGITAL - TOP 100,2018,46,51,Sweet but Psycho,Ava Max,Ava Max,Warner Music
51,SK - SINGLES DIGITAL - TOP 100,2018,46,52,Born To Be Yours,Kygo,Kygo,Sony Music
52,SK - SINGLES DIGITAL - TOP 100,2018,46,53,Better,Khalid,Khalid,Sony Music
53,SK - SINGLES DIGITAL - TOP 100,2018,46,54,Body (feat. brando),Loud Luxury,Loud Luxury,Armada
54,SK - SINGLES DIGITAL - TOP 100,2018,46,55,Ruin My Life,Zara Larsson,Zara Larsson,Sony Music
55,SK - SINGLES DIGITAL - TOP 100,2018,46,56,MIA (feat. Drake),Bad Bunny,Bad Bunny,Warner Music
56,SK - SINGLES DIGITAL - TOP 100,2018,46,57,Killer Queen,Queen,Queen,Universal Music
57,SK - SINGLES DIGITAL - TOP 100,2018,46,58,16 Lines,Lil Peep,Lil Peep,Sony Music
58,SK - SINGLES DIGITAL - TOP 100,2018,46,59,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/warner Music
59,SK - SINGLES DIGITAL - TOP 100,2018,46,60,Leanin',Lil Peep,Lil Peep,Sony Music
60,SK - SINGLES DIGITAL - TOP 100,2018,46,61,IDGAF,Lil Peep,Lil Peep,Sony Music
61,SK - SINGLES DIGITAL - TOP 100,2018,46,62,Poď so mnou,I.m.t.smile,I.m.t.smile,Universal Music
62,SK - SINGLES DIGITAL - TOP 100,2018,46,63,Believer,Imagine Dragons,Imagine Dragons,Universal Music
63,SK - SINGLES DIGITAL - TOP 100,2018,46,64,Blah Blah Blah,Armin Van Buuren,Armin Van Buuren,Armada
64,SK - SINGLES DIGITAL - TOP 100,2018,46,65,I Want To Break Free,Queen,Queen,Universal Music
65,SK - SINGLES DIGITAL - TOP 100,2018,46,66,Only,Imagine Dragons,Imagine Dragons,Universal Music
66,SK - SINGLES DIGITAL - TOP 100,2018,46,67,Hate Me,Lil Peep,Lil Peep,Sony Music
67,SK - SINGLES DIGITAL - TOP 100,2018,46,68,Under Pressure,Queen,Queen,Universal Music
68,SK - SINGLES DIGITAL - TOP 100,2018,46,69,Spokojný,Majk Spirit,Majk Spirit,Spirit Music
69,SK - SINGLES DIGITAL - TOP 100,2018,46,70,Thunder,Imagine Dragons,Imagine Dragons,Universal Music
70,SK - SINGLES DIGITAL - TOP 100,2018,46,71,Digital,Imagine Dragons,Imagine Dragons,Universal Music
71,SK - SINGLES DIGITAL - TOP 100,2018,46,72,SAD!,Xxxtentacion,Xxxtentacion,Universal Music
72,SK - SINGLES DIGITAL - TOP 100,2018,46,73,Youngblood,5 Seconds Of Summer,5 Seconds Of Summer,Universal Music
73,SK - SINGLES DIGITAL - TOP 100,2018,46,74,Love Someone,Lukas Graham,Lukas Graham,Warner Music
74,SK - SINGLES DIGITAL - TOP 100,2018,46,75,Lucky You (feat. Joyner Lucas),Eminem,Eminem,Universal Music
75,SK - SINGLES DIGITAL - TOP 100,2018,46,76,Thunderclouds,Sia Diplo Labrinth,Sia Diplo Labrinth,Sony Music
76,SK - SINGLES DIGITAL - TOP 100,2018,46,77,Stuck,Imagine Dragons,Imagine Dragons,Universal Music
77,SK - SINGLES DIGITAL - TOP 100,2018,46,78,Love,Imagine Dragons,Imagine Dragons,Universal Music
78,SK - SINGLES DIGITAL - TOP 100,2018,46,79,no tears left to cry,Ariana Grande,Ariana Grande,Universal Music
79,SK - SINGLES DIGITAL - TOP 100,2018,46,80,Royal,Separ & Strapo & Čis T,Separ,
80,SK - SINGLES DIGITAL - TOP 100,2018,46,81,I Like It (feat. Bad Bunny & J Balvin),Cardi B,Cardi B,Warner Music
81,SK - SINGLES DIGITAL - TOP 100,2018,46,82,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo & David Guetta,Jason Derulo,Warner Music
82,SK - SINGLES DIGITAL - TOP 100,2018,46,83,Close to Me (feat. Diplo & Swae Lee),Ellie Goulding,Ellie Goulding,Universal Music
83,SK - SINGLES DIGITAL - TOP 100,2018,46,84,I Found You,Benny Blanco & Calvin Harris,Benny Blanco,Universal Music
84,SK - SINGLES DIGITAL - TOP 100,2018,46,85,Birds,Imagine Dragons,Imagine Dragons,Universal Music
85,SK - SINGLES DIGITAL - TOP 100,2018,46,86,SilverBoys,Khans,Khans,Fck Them
86,SK - SINGLES DIGITAL - TOP 100,2018,46,87,Look What I Found,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
87,SK - SINGLES DIGITAL - TOP 100,2018,46,88,rockstar,Post Malone & 21 Savage,Post Malone,Universal Music
88,SK - SINGLES DIGITAL - TOP 100,2018,46,89,This Feeling (feat. Kelsea Ballerini),Chainsmokers,Chainsmokers,Sony Music
89,SK - SINGLES DIGITAL - TOP 100,2018,46,90,breathin,Ariana Grande,Ariana Grande,Universal Music
90,SK - SINGLES DIGITAL - TOP 100,2018,46,91,POP/STARS,K/da,K,
91,SK - SINGLES DIGITAL - TOP 100,2018,46,92,Friends,Marshmello & Anne-marie,Marshmello,Warner Music
92,SK - SINGLES DIGITAL - TOP 100,2018,46,93,Mo Bamba,Sheck Wes,Sheck Wes,Universal Music
93,SK - SINGLES DIGITAL - TOP 100,2018,46,94,V meste snov,Ego,Ego,Ego
94,SK - SINGLES DIGITAL - TOP 100,2018,46,95,One Kiss,Calvin Harris & Dua Lipa,Calvin Harris,Sony Music
95,SK - SINGLES DIGITAL - TOP 100,2018,46,96,Vozíme (feat. Gyza & Ben Cristovao),Ego,Ego,Ego
96,SK - SINGLES DIGITAL - TOP 100,2018,46,97,IDGAF,Dua Lipa,Dua Lipa,Warner Music
97,SK - SINGLES DIGITAL - TOP 100,2018,46,98,White Girl,Lil Peep,Lil Peep,Sony Music
98,SK - SINGLES DIGITAL - TOP 100,2018,46,99,Remind Me To Forget,Kygo,Kygo,Sony Music
99,SK - SINGLES DIGITAL - TOP 100,2018,46,100,2002,Anne-marie,Anne-marie,Warner Music
0,SK - SINGLES DIGITAL - TOP 100,2018,47,1,Shallow,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
1,SK - SINGLES DIGITAL - TOP 100,2018,47,2,Jelly Belly,Dalyb,Dalyb,Fck Them
2,SK - SINGLES DIGITAL - TOP 100,2018,47,3,In My Mind,Dynoro & Gigi D'agostino,Dynoro,Sony Music
3,SK - SINGLES DIGITAL - TOP 100,2018,47,4,"thank u, next",Ariana Grande,Ariana Grande,Universal Music
4,SK - SINGLES DIGITAL - TOP 100,2018,47,5,Bohemian Rhapsody,Queen,Queen,Universal Music
5,SK - SINGLES DIGITAL - TOP 100,2018,47,6,Bad Liar,Imagine Dragons,Imagine Dragons,Universal Music
6,SK - SINGLES DIGITAL - TOP 100,2018,47,7,Natural,Imagine Dragons,Imagine Dragons,Universal Music
7,SK - SINGLES DIGITAL - TOP 100,2018,47,8,Always Remember UsThis Way,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
8,SK - SINGLES DIGITAL - TOP 100,2018,47,9,Naháňame šťastie (feat. Ego),Nerieš,Nerieš,Nerieš
9,SK - SINGLES DIGITAL - TOP 100,2018,47,10,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",Dj Snake,Dj Snake,Universal Music
10,SK - SINGLES DIGITAL - TOP 100,2018,47,11,Without Me,Halsey,Halsey,Universal Music
11,SK - SINGLES DIGITAL - TOP 100,2018,47,12,Nádej (feat. Saul),Samey,Samey,Fck Them
12,SK - SINGLES DIGITAL - TOP 100,2018,47,13,Arms Around You (feat. Maluma & Swae Lee),Xxxtentacion,Xxxtentacion,Warner Music
13,SK - SINGLES DIGITAL - TOP 100,2018,47,14,when the party's over,Billie Eilish,Billie Eilish,Universal Music
14,SK - SINGLES DIGITAL - TOP 100,2018,47,15,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,Post Malone,Universal Music
15,SK - SINGLES DIGITAL - TOP 100,2018,47,16,Let You Love Me,Rita Ora,Rita Ora,Warner Music
16,SK - SINGLES DIGITAL - TOP 100,2018,47,17,Promises (with Sam Smith),Calvin Harris,Calvin Harris,Sony Music
17,SK - SINGLES DIGITAL - TOP 100,2018,47,18,Happier,Marshmello & Bastille,Marshmello,Universal Music
18,SK - SINGLES DIGITAL - TOP 100,2018,47,19,Another One Bites The Dust,Queen,Queen,Universal Music
19,SK - SINGLES DIGITAL - TOP 100,2018,47,20,SICKO MODE,Travis Scott,Travis Scott,Sony Music
20,SK - SINGLES DIGITAL - TOP 100,2018,47,21,Woman Like Me (feat. Nicki Minaj),Little Mix,Little Mix,Sony Music
21,SK - SINGLES DIGITAL - TOP 100,2018,47,22,"Z nuly na sto (feat.Yzomandias,Hasan,Nik Tendo..)",Milion+,Milion+,Milion+ Ent./universal Music
22,SK - SINGLES DIGITAL - TOP 100,2018,47,23,Falling Down,Lil Peep & Xxxtentacion,Lil Peep,Sony Music
23,SK - SINGLES DIGITAL - TOP 100,2018,47,24,Better Now,Post Malone,Post Malone,Universal Music
24,SK - SINGLES DIGITAL - TOP 100,2018,47,25,Happy Now (feat. Sandro Cavazza),Kygo,Kygo,Sony Music
25,SK - SINGLES DIGITAL - TOP 100,2018,47,26,Kiss & Make Up [feat. Blackpink],Dua Lipa,Dua Lipa,Warner Music
26,SK - SINGLES DIGITAL - TOP 100,2018,47,27,Don't Stop Me Now,Queen,Queen,Universal Music
27,SK - SINGLES DIGITAL - TOP 100,2018,47,28,BAD!,Xxxtentacion,Xxxtentacion,
28,SK - SINGLES DIGITAL - TOP 100,2018,47,29,Eastside (feat. Halsey & Khalid),Benny Blanco,Benny Blanco,Universal Music
29,SK - SINGLES DIGITAL - TOP 100,2018,47,30,Poď so mnou,I.m.t.smile,I.m.t.smile,Universal Music
30,SK - SINGLES DIGITAL - TOP 100,2018,47,31,Girls Like You,Maroon 5,Maroon 5,Universal Music
31,SK - SINGLES DIGITAL - TOP 100,2018,47,32,ZEZE (feat. Travis Scott & Offset),Kodak Black,Kodak Black,Warner Music
32,SK - SINGLES DIGITAL - TOP 100,2018,47,33,Bling Bling,Dalyb,Dalyb,Fck Them
33,SK - SINGLES DIGITAL - TOP 100,2018,47,34,Ruin My Life,Zara Larsson,Zara Larsson,Sony Music
34,SK - SINGLES DIGITAL - TOP 100,2018,47,35,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/warner Music
35,SK - SINGLES DIGITAL - TOP 100,2018,47,36,Somebody To Love,Queen,Queen,Universal Music
36,SK - SINGLES DIGITAL - TOP 100,2018,47,37,Je mi... (feat. Rida Radar),Kali,Kali,Kali Records
37,SK - SINGLES DIGITAL - TOP 100,2018,47,38,Sweet but Psycho,Ava Max,Ava Max,Warner Music
38,SK - SINGLES DIGITAL - TOP 100,2018,47,39,Royal,Separ & Strapo & Čis T,Separ,
39,SK - SINGLES DIGITAL - TOP 100,2018,47,40,Be Alright,Dean Lewis,Dean Lewis,Universal Music
40,SK - SINGLES DIGITAL - TOP 100,2018,47,41,Rise (feat. Jack & Jack),Jonas Blue,Jonas Blue,Universal Music
41,SK - SINGLES DIGITAL - TOP 100,2018,47,42,Nevermind,Dennis Lloyd,Dennis Lloyd,Warner Music
42,SK - SINGLES DIGITAL - TOP 100,2018,47,43,Solo (feat. Demi Lovato),Clean Bandit,Clean Bandit,Warner Music
43,SK - SINGLES DIGITAL - TOP 100,2018,47,44,Body (feat. brando),Loud Luxury,Loud Luxury,Armada
44,SK - SINGLES DIGITAL - TOP 100,2018,47,45,I Love It (& Lil Pump),Kanye West,Kanye West,Universal Music
45,SK - SINGLES DIGITAL - TOP 100,2018,47,46,"Cesta (feat. Rytmus, Ego & Kali)",Lvcas Dope & Dj Wich,Lvcas Dope,
46,SK - SINGLES DIGITAL - TOP 100,2018,47,47,Uvolni sa,Kali,Kali,Kali Records
47,SK - SINGLES DIGITAL - TOP 100,2018,47,48,Better,Khalid,Khalid,Sony Music
48,SK - SINGLES DIGITAL - TOP 100,2018,47,49,Motorest,Gleb,Gleb,Fck Them
49,SK - SINGLES DIGITAL - TOP 100,2018,47,50,Life is Beautiful,Lil Peep,Lil Peep,Sony Music
50,SK - SINGLES DIGITAL - TOP 100,2018,47,51,Machine,Imagine Dragons,Imagine Dragons,Universal Music
51,SK - SINGLES DIGITAL - TOP 100,2018,47,52,Killer Queen,Queen,Queen,Universal Music
52,SK - SINGLES DIGITAL - TOP 100,2018,47,53,Skrjud (feat. Nik Tendo),Dalyb,Dalyb,Fck Them
53,SK - SINGLES DIGITAL - TOP 100,2018,47,54,Beach House,Chainsmokers,Chainsmokers,Sony Music
54,SK - SINGLES DIGITAL - TOP 100,2018,47,55,Born To Be Yours,Kygo,Kygo,Sony Music
55,SK - SINGLES DIGITAL - TOP 100,2018,47,56,I Want To Break Free,Queen,Queen,Universal Music
56,SK - SINGLES DIGITAL - TOP 100,2018,47,57,MIA (feat. Drake),Bad Bunny,Bad Bunny,Warner Music
57,SK - SINGLES DIGITAL - TOP 100,2018,47,58,Youngblood,5 Seconds Of Summer,5 Seconds Of Summer,Universal Music
58,SK - SINGLES DIGITAL - TOP 100,2018,47,59,"Zero (From ""Ralph Breaks The Internet"")",Imagine Dragons,Imagine Dragons,Universal Music
59,SK - SINGLES DIGITAL - TOP 100,2018,47,60,Venom - Music From The Motion Picture,Eminem,Eminem,Universal Music
60,SK - SINGLES DIGITAL - TOP 100,2018,47,61,Thunderclouds,Sia Diplo Labrinth,Sia Diplo Labrinth,Sony Music
61,SK - SINGLES DIGITAL - TOP 100,2018,47,62,Close to Me (feat. Diplo & Swae Lee),Ellie Goulding,Ellie Goulding,Universal Music
62,SK - SINGLES DIGITAL - TOP 100,2018,47,63,Believer,Imagine Dragons,Imagine Dragons,Universal Music
63,SK - SINGLES DIGITAL - TOP 100,2018,47,64,Blah Blah Blah,Armin Van Buuren,Armin Van Buuren,Armada
64,SK - SINGLES DIGITAL - TOP 100,2018,47,65,Under Pressure,Queen,Queen,Universal Music
65,SK - SINGLES DIGITAL - TOP 100,2018,47,66,SAD!,Xxxtentacion,Xxxtentacion,Universal Music
66,SK - SINGLES DIGITAL - TOP 100,2018,47,67,Trochu lásky,Majk Spirit,Majk Spirit,Spirit Music
67,SK - SINGLES DIGITAL - TOP 100,2018,47,68,Broken Smile (My All),Lil Peep,Lil Peep,Sony Music
68,SK - SINGLES DIGITAL - TOP 100,2018,47,69,Love Someone,Lukas Graham,Lukas Graham,Warner Music
69,SK - SINGLES DIGITAL - TOP 100,2018,47,70,Lucid Dreams,Juice Wrld,Juice Wrld,Universal Music
70,SK - SINGLES DIGITAL - TOP 100,2018,47,71,Mo Bamba,Sheck Wes,Sheck Wes,Universal Music
71,SK - SINGLES DIGITAL - TOP 100,2018,47,72,Thunder,Imagine Dragons,Imagine Dragons,Universal Music
72,SK - SINGLES DIGITAL - TOP 100,2018,47,73,West Coast,Imagine Dragons,Imagine Dragons,Universal Music
73,SK - SINGLES DIGITAL - TOP 100,2018,47,74,All I Want For Christmas Is You,Mariah Carey,Mariah Carey,Sony Music
74,SK - SINGLES DIGITAL - TOP 100,2018,47,75,Runaway,Lil Peep,Lil Peep,Sony Music
75,SK - SINGLES DIGITAL - TOP 100,2018,47,76,This Feeling (feat. Kelsea Ballerini),Chainsmokers,Chainsmokers,Sony Music
76,SK - SINGLES DIGITAL - TOP 100,2018,47,77,Lucky You (feat. Joyner Lucas),Eminem,Eminem,Universal Music
77,SK - SINGLES DIGITAL - TOP 100,2018,47,78,V meste snov,Ego,Ego,Ego
78,SK - SINGLES DIGITAL - TOP 100,2018,47,79,Friends,Marshmello & Anne-marie,Marshmello,Warner Music
79,SK - SINGLES DIGITAL - TOP 100,2018,47,80,2002,Anne-marie,Anne-marie,Warner Music
80,SK - SINGLES DIGITAL - TOP 100,2018,47,81,One Kiss,Calvin Harris & Dua Lipa,Calvin Harris,Sony Music
81,SK - SINGLES DIGITAL - TOP 100,2018,47,82,Vozíme (feat. Gyza & Ben Cristovao),Ego,Ego,Ego
82,SK - SINGLES DIGITAL - TOP 100,2018,47,83,Sex with My Ex,Lil Peep,Lil Peep,Sony Music
83,SK - SINGLES DIGITAL - TOP 100,2018,47,84,Boomerang,Imagine Dragons,Imagine Dragons,Universal Music
84,SK - SINGLES DIGITAL - TOP 100,2018,47,85,no tears left to cry,Ariana Grande,Ariana Grande,Universal Music
85,SK - SINGLES DIGITAL - TOP 100,2018,47,86,IDGAF,Dua Lipa,Dua Lipa,Warner Music
86,SK - SINGLES DIGITAL - TOP 100,2018,47,87,I'll Never Love Again,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
87,SK - SINGLES DIGITAL - TOP 100,2018,47,88,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo & David Guetta,Jason Derulo,Warner Music
88,SK - SINGLES DIGITAL - TOP 100,2018,47,89,I Like It (feat. Bad Bunny & J Balvin),Cardi B,Cardi B,Warner Music
89,SK - SINGLES DIGITAL - TOP 100,2018,47,90,Pozri sa mi do očí,Kali,Kali,Kali Records
90,SK - SINGLES DIGITAL - TOP 100,2018,47,91,Love Of My Life (Live At Rock In Rio),Queen,Queen,Universal Music
91,SK - SINGLES DIGITAL - TOP 100,2018,47,92,breathin,Ariana Grande,Ariana Grande,Universal Music
92,SK - SINGLES DIGITAL - TOP 100,2018,47,93,Toto není hudba (feat. Ego & Rytmus),Čis T,Čis T,Chop Down Records
93,SK - SINGLES DIGITAL - TOP 100,2018,47,94,Bullet In A Gun,Imagine Dragons,Imagine Dragons,Universal Music
94,SK - SINGLES DIGITAL - TOP 100,2018,47,95,Cry Alone,Lil Peep,Lil Peep,Sony Music
95,SK - SINGLES DIGITAL - TOP 100,2018,47,96,Audiokniha,Gleb,Gleb,Fck Them
96,SK - SINGLES DIGITAL - TOP 100,2018,47,97,Moonlight,Xxxtentacion,Xxxtentacion,Universal Music
97,SK - SINGLES DIGITAL - TOP 100,2018,47,98,SilverBoys,Khans,Khans,Fck Them
98,SK - SINGLES DIGITAL - TOP 100,2018,47,99,Daj viac (feat. Dara Rolins),Kali,Kali,Kali Records
99,SK - SINGLES DIGITAL - TOP 100,2018,47,100,In My Feelings,Drake,Drake,Universal Music
0,SK - SINGLES DIGITAL - TOP 100,2018,48,1,Shallow,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
1,SK - SINGLES DIGITAL - TOP 100,2018,48,2,In My Mind,Dynoro & Gigi D'agostino,Dynoro,Sony Music
2,SK - SINGLES DIGITAL - TOP 100,2018,48,3,Bohemian Rhapsody,Queen,Queen,Universal Music
3,SK - SINGLES DIGITAL - TOP 100,2018,48,4,"thank u, next",Ariana Grande,Ariana Grande,Universal Music
4,SK - SINGLES DIGITAL - TOP 100,2018,48,5,Bad Liar,Imagine Dragons,Imagine Dragons,Universal Music
5,SK - SINGLES DIGITAL - TOP 100,2018,48,6,Natural,Imagine Dragons,Imagine Dragons,Universal Music
6,SK - SINGLES DIGITAL - TOP 100,2018,48,7,Without Me,Halsey,Halsey,Universal Music
7,SK - SINGLES DIGITAL - TOP 100,2018,48,8,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",Dj Snake,Dj Snake,Universal Music
8,SK - SINGLES DIGITAL - TOP 100,2018,48,9,Always Remember UsThis Way,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
9,SK - SINGLES DIGITAL - TOP 100,2018,48,10,Naháňame šťastie (feat. Ego),Nerieš,Nerieš,Nerieš
10,SK - SINGLES DIGITAL - TOP 100,2018,48,11,Let You Love Me,Rita Ora,Rita Ora,Warner Music
11,SK - SINGLES DIGITAL - TOP 100,2018,48,12,when the party's over,Billie Eilish,Billie Eilish,Universal Music
12,SK - SINGLES DIGITAL - TOP 100,2018,48,13,come out and play,Billie Eilish,Billie Eilish,Universal Music
13,SK - SINGLES DIGITAL - TOP 100,2018,48,14,Arms Around You (feat. Maluma & Swae Lee),Xxxtentacion,Xxxtentacion,Warner Music
14,SK - SINGLES DIGITAL - TOP 100,2018,48,15,Happier,Marshmello & Bastille,Marshmello,Universal Music
15,SK - SINGLES DIGITAL - TOP 100,2018,48,16,Promises (with Sam Smith),Calvin Harris,Calvin Harris,Sony Music
16,SK - SINGLES DIGITAL - TOP 100,2018,48,17,Jelly Belly,Dalyb,Dalyb,Fck Them
17,SK - SINGLES DIGITAL - TOP 100,2018,48,18,Another One Bites The Dust,Queen,Queen,Universal Music
18,SK - SINGLES DIGITAL - TOP 100,2018,48,19,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,Post Malone,Universal Music
19,SK - SINGLES DIGITAL - TOP 100,2018,48,20,All I Want For Christmas Is You,Mariah Carey,Mariah Carey,Sony Music
20,SK - SINGLES DIGITAL - TOP 100,2018,48,21,SICKO MODE,Travis Scott,Travis Scott,Sony Music
21,SK - SINGLES DIGITAL - TOP 100,2018,48,22,Happy Now (feat. Sandro Cavazza),Kygo,Kygo,Sony Music
22,SK - SINGLES DIGITAL - TOP 100,2018,48,23,Better Now,Post Malone,Post Malone,Universal Music
23,SK - SINGLES DIGITAL - TOP 100,2018,48,24,Je mi... (feat. Rida Radar),Kali,Kali,Kali Records
24,SK - SINGLES DIGITAL - TOP 100,2018,48,25,ZEZE (feat. Travis Scott & Offset),Kodak Black,Kodak Black,Warner Music
25,SK - SINGLES DIGITAL - TOP 100,2018,48,26,Nádej (feat. Saul),Samey,Samey,Fck Them
26,SK - SINGLES DIGITAL - TOP 100,2018,48,27,Falling Down,Lil Peep & Xxxtentacion,Lil Peep,Sony Music
27,SK - SINGLES DIGITAL - TOP 100,2018,48,28,Woman Like Me (feat. Nicki Minaj),Little Mix,Little Mix,Sony Music
28,SK - SINGLES DIGITAL - TOP 100,2018,48,29,Eastside (feat. Halsey & Khalid),Benny Blanco,Benny Blanco,Universal Music
29,SK - SINGLES DIGITAL - TOP 100,2018,48,30,Kiss & Make Up [feat. Blackpink],Dua Lipa,Dua Lipa,Warner Music
30,SK - SINGLES DIGITAL - TOP 100,2018,48,31,Don't Stop Me Now,Queen,Queen,Universal Music
31,SK - SINGLES DIGITAL - TOP 100,2018,48,32,Somebody To Love,Queen,Queen,Universal Music
32,SK - SINGLES DIGITAL - TOP 100,2018,48,33,Sweet but Psycho,Ava Max,Ava Max,Warner Music
33,SK - SINGLES DIGITAL - TOP 100,2018,48,34,Better,Khalid,Khalid,Sony Music
34,SK - SINGLES DIGITAL - TOP 100,2018,48,35,Last Christmas,Wham!,Wham!,Sony Music
35,SK - SINGLES DIGITAL - TOP 100,2018,48,36,Ruin My Life,Zara Larsson,Zara Larsson,Sony Music
36,SK - SINGLES DIGITAL - TOP 100,2018,48,37,Be Alright,Dean Lewis,Dean Lewis,Universal Music
37,SK - SINGLES DIGITAL - TOP 100,2018,48,38,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/warner Music
38,SK - SINGLES DIGITAL - TOP 100,2018,48,39,BAD!,Xxxtentacion,Xxxtentacion,
39,SK - SINGLES DIGITAL - TOP 100,2018,48,40,Rise (feat. Jack & Jack),Jonas Blue,Jonas Blue,Universal Music
