,hitparada,rok,tyden,pozice,track,interpret,interpret_hlavni,vydavatel
176602,CZ - RADIO - TOP 20 MODERN ROCK,2011,35,13,Shoot It Out,10 Years,10 Years,Universal Music
176603,CZ - RADIO - TOP 20 MODERN ROCK,2011,35,14,Tighten Up,Black Keys,Black Keys,Universal Music
176604,CZ - RADIO - TOP 20 MODERN ROCK,2011,35,15,Loser´s Lane,Bonfire,Bonfire,H'art
176605,CZ - RADIO - TOP 20 MODERN ROCK,2011,35,16,Banditi di Praga,Kabát,Kabát,Warner Music
176606,CZ - RADIO - TOP 20 MODERN ROCK,2011,35,17,Pedro,Kohout Plaší Smrt,Kohout Plaší Smrt,Nan
176607,CZ - RADIO - TOP 20 MODERN ROCK,2011,35,18,Diamond Eyes,Shinedown,Shinedown,Warner Music
176608,CZ - RADIO - TOP 20 MODERN ROCK,2011,35,19,(It) Feels So Good,Steven Tyler,Steven Tyler,Universal Music
176609,CZ - RADIO - TOP 20 MODERN ROCK,2011,35,20,Faster,Within Temptation,Within Temptation,Sony Music
176610,CZ - RADIO - TOP 20 MODERN ROCK,2011,36,1,Adventures of Rain Dance Maggie,Red Hot Chili Peppers,Red Hot Chili Peppers,Warner Music
176611,CZ - RADIO - TOP 20 MODERN ROCK,2011,36,2,Burlaci,Kabát,Kabát,Warner Music
176612,CZ - RADIO - TOP 20 MODERN ROCK,2011,36,3,I´ll Bite Your Face Off,Cooper Alice,Cooper Alice,Universal Music
176613,CZ - RADIO - TOP 20 MODERN ROCK,2011,36,4,Big Foot,Chickenfoot,Chickenfoot,Mystic Production
176614,CZ - RADIO - TOP 20 MODERN ROCK,2011,36,5,Sunday Lover,Guano Apes,Guano Apes,Sony Music
176615,CZ - RADIO - TOP 20 MODERN ROCK,2011,36,6,Up All Night,Blink 182,Blink 182,Universal Music
176616,CZ - RADIO - TOP 20 MODERN ROCK,2011,36,7,Padák,Wohnout,Wohnout,Sony Music
176617,CZ - RADIO - TOP 20 MODERN ROCK,2011,36,8,16 Dollars,Volbeat,Volbeat,Universal Music
176618,CZ - RADIO - TOP 20 MODERN ROCK,2011,36,9,Tak fajn,Popcorn Drama & Ivan Tásler,Popcorn Drama,Brainzone
176619,CZ - RADIO - TOP 20 MODERN ROCK,2011,36,10,Shotgun,Limp Bizkit,Limp Bizkit,Universal Music
176620,CZ - RADIO - TOP 20 MODERN ROCK,2011,36,11,What You Want,Evanescence,Evanescence,Warner Music
176621,CZ - RADIO - TOP 20 MODERN ROCK,2011,36,12,Shoot It Out,10 Years,10 Years,Universal Music
176622,CZ - RADIO - TOP 20 MODERN ROCK,2011,36,13,Cheap Comments,Beatsteakes,Beatsteakes,Warner Music
176623,CZ - RADIO - TOP 20 MODERN ROCK,2011,36,14,Tighten Up,Black Keys,Black Keys,Universal Music
176624,CZ - RADIO - TOP 20 MODERN ROCK,2011,36,15,Fallen Angels,Black Veil Brides,Black Veil Brides,Nan
176625,CZ - RADIO - TOP 20 MODERN ROCK,2011,36,16,Loser´s Lane,Bonfire,Bonfire,H'art
176626,CZ - RADIO - TOP 20 MODERN ROCK,2011,36,17,Stay Lucky,Gaslight Anthem,Gaslight Anthem,Nan
176627,CZ - RADIO - TOP 20 MODERN ROCK,2011,36,18,Rip Tide,Sick Puppies,Sick Puppies,Warner Music
176628,CZ - RADIO - TOP 20 MODERN ROCK,2011,36,19,Kámen,Škwor,Škwor,Supraphon
176629,CZ - RADIO - TOP 20 MODERN ROCK,2011,36,20,Faster,Within Temptation,Within Temptation,Sony Music
176630,CZ - RADIO - TOP 20 MODERN ROCK,2011,37,1,Adventures of Rain Dance Maggie,Red Hot Chili Peppers,Red Hot Chili Peppers,Warner Music
176631,CZ - RADIO - TOP 20 MODERN ROCK,2011,37,2,I´ll Bite Your Face Off,Cooper Alice,Cooper Alice,Universal Music
176632,CZ - RADIO - TOP 20 MODERN ROCK,2011,37,3,Sunday Lover,Guano Apes,Guano Apes,Sony Music
176633,CZ - RADIO - TOP 20 MODERN ROCK,2011,37,4,Big Foot,Chickenfoot,Chickenfoot,Mystic Production
176634,CZ - RADIO - TOP 20 MODERN ROCK,2011,37,5,Up All Night,Blink 182,Blink 182,Universal Music
176635,CZ - RADIO - TOP 20 MODERN ROCK,2011,37,6,Tak fajn,Popcorn Drama & Ivan Tásler,Popcorn Drama,Brainzone
176636,CZ - RADIO - TOP 20 MODERN ROCK,2011,37,7,Padák,Wohnout,Wohnout,Sony Music
176637,CZ - RADIO - TOP 20 MODERN ROCK,2011,37,8,16 Dollars,Volbeat,Volbeat,Universal Music
176638,CZ - RADIO - TOP 20 MODERN ROCK,2011,37,9,What You Want,Evanescence,Evanescence,Warner Music
176639,CZ - RADIO - TOP 20 MODERN ROCK,2011,37,10,Banditi di Praga,Kabát,Kabát,Warner Music
176640,CZ - RADIO - TOP 20 MODERN ROCK,2011,37,11,Lowlife,Theory Of A Dead Man,Theory Of A Dead Man,Warner Music
176641,CZ - RADIO - TOP 20 MODERN ROCK,2011,37,12,Death Of You And Me,Gallagher Noel,Gallagher Noel,Universal Music
176642,CZ - RADIO - TOP 20 MODERN ROCK,2011,37,13,Shoot It Out,10 Years,10 Years,Universal Music
176643,CZ - RADIO - TOP 20 MODERN ROCK,2011,37,14,White Trash Millionaire,Black Stone Cherry,Black Stone Cherry,Warner Music
176644,CZ - RADIO - TOP 20 MODERN ROCK,2011,37,15,Loser´s Lane,Bonfire,Bonfire,H'art
176645,CZ - RADIO - TOP 20 MODERN ROCK,2011,37,16,Matky & závity,Kabát,Kabát,Warner Music
176646,CZ - RADIO - TOP 20 MODERN ROCK,2011,37,17,Pedro,Kohout Plaší Smrt,Kohout Plaší Smrt,Nan
176647,CZ - RADIO - TOP 20 MODERN ROCK,2011,37,18,Make It Stop (September´s Children),Rise Against,Rise Against,Universal Music
176648,CZ - RADIO - TOP 20 MODERN ROCK,2011,37,19,Kámen,Škwor,Škwor,Supraphon
176649,CZ - RADIO - TOP 20 MODERN ROCK,2011,37,20,Pumped Up Kicks,Foster The People,Foster The People,Sony Music
176650,CZ - RADIO - TOP 20 MODERN ROCK,2011,38,1,Adventures of Rain Dance Maggie,Red Hot Chili Peppers,Red Hot Chili Peppers,Warner Music
176651,CZ - RADIO - TOP 20 MODERN ROCK,2011,38,2,I´ll Bite Your Face Off,Cooper Alice,Cooper Alice,Universal Music
176652,CZ - RADIO - TOP 20 MODERN ROCK,2011,38,3,Big Foot,Chickenfoot,Chickenfoot,Mystic Production
176653,CZ - RADIO - TOP 20 MODERN ROCK,2011,38,4,Nail on the Head,Uriah Heep,Uriah Heep,Universal Music
176654,CZ - RADIO - TOP 20 MODERN ROCK,2011,38,5,Tak fajn,Popcorn Drama & Ivan Tásler,Popcorn Drama,Brainzone
176655,CZ - RADIO - TOP 20 MODERN ROCK,2011,38,6,Up All Night,Blink 182,Blink 182,Universal Music
176656,CZ - RADIO - TOP 20 MODERN ROCK,2011,38,7,Rádiová,Rybičky 48,Rybičky 48,Panther
176657,CZ - RADIO - TOP 20 MODERN ROCK,2011,38,8,16 Dollars,Volbeat,Volbeat,Universal Music
176658,CZ - RADIO - TOP 20 MODERN ROCK,2011,38,9,Death Of You And Me,Gallagher Noel,Gallagher Noel,Universal Music
176659,CZ - RADIO - TOP 20 MODERN ROCK,2011,38,10,What You Want,Evanescence,Evanescence,Warner Music
176660,CZ - RADIO - TOP 20 MODERN ROCK,2011,38,11,Shoot It Out,10 Years,10 Years,Universal Music
176661,CZ - RADIO - TOP 20 MODERN ROCK,2011,38,12,Nightmare,Avenged Sevenfold,Avenged Sevenfold,Warner Music
176662,CZ - RADIO - TOP 20 MODERN ROCK,2011,38,13,White Trash Millionaire,Black Stone Cherry,Black Stone Cherry,Warner Music
176663,CZ - RADIO - TOP 20 MODERN ROCK,2011,38,14,Loser´s Lane,Bonfire,Bonfire,H'art
176664,CZ - RADIO - TOP 20 MODERN ROCK,2011,38,15,You Really Got Me,Davies Ray & Metallica,Davies Ray,Universal Music
176665,CZ - RADIO - TOP 20 MODERN ROCK,2011,38,16,Stay Lucky,Gaslight Anthem,Gaslight Anthem,Nan
176666,CZ - RADIO - TOP 20 MODERN ROCK,2011,38,17,Kámen,Škwor,Škwor,Supraphon
176667,CZ - RADIO - TOP 20 MODERN ROCK,2011,38,18,(It) Feels So Good,Steven Tyler,Steven Tyler,Universal Music
176668,CZ - RADIO - TOP 20 MODERN ROCK,2011,38,19,Faster,Within Temptation,Within Temptation,Sony Music
176669,CZ - RADIO - TOP 20 MODERN ROCK,2011,38,20,Walk,Foo Fighters,Foo Fighters,Sony Music
176670,CZ - RADIO - TOP 20 MODERN ROCK,2011,39,1,Adventures of Rain Dance Maggie,Red Hot Chili Peppers,Red Hot Chili Peppers,Warner Music
176671,CZ - RADIO - TOP 20 MODERN ROCK,2011,39,2,Big Foot,Chickenfoot,Chickenfoot,Mystic Production
176672,CZ - RADIO - TOP 20 MODERN ROCK,2011,39,3,I´ll Bite Your Face Off,Cooper Alice,Cooper Alice,Universal Music
176673,CZ - RADIO - TOP 20 MODERN ROCK,2011,39,4,Tak fajn,Popcorn Drama & Ivan Tásler,Popcorn Drama,Brainzone
176674,CZ - RADIO - TOP 20 MODERN ROCK,2011,39,5,Up All Night,Blink 182,Blink 182,Universal Music
176675,CZ - RADIO - TOP 20 MODERN ROCK,2011,39,6,Rádiová,Rybičky 48,Rybičky 48,Panther
176676,CZ - RADIO - TOP 20 MODERN ROCK,2011,39,7,"Hey, Soul Sister",Train,Train,Sony Music
176677,CZ - RADIO - TOP 20 MODERN ROCK,2011,39,8,Mám v p… na lehátku,Horkýže Slíže,Horkýže Slíže,Warner Music
176678,CZ - RADIO - TOP 20 MODERN ROCK,2011,39,9,Banditi di Praga,Kabát,Kabát,Warner Music
176679,CZ - RADIO - TOP 20 MODERN ROCK,2011,39,10,Country Song,Seether,Seether,Sony Music
176680,CZ - RADIO - TOP 20 MODERN ROCK,2011,39,11,What You Want,Evanescence,Evanescence,Warner Music
176681,CZ - RADIO - TOP 20 MODERN ROCK,2011,39,12,Shoot It Out,10 Years,10 Years,Universal Music
176682,CZ - RADIO - TOP 20 MODERN ROCK,2011,39,13,Nightmare,Avenged Sevenfold,Avenged Sevenfold,Warner Music
176683,CZ - RADIO - TOP 20 MODERN ROCK,2011,39,14,Cheap Comments,Beatsteakes,Beatsteakes,Warner Music
176684,CZ - RADIO - TOP 20 MODERN ROCK,2011,39,15,Undertow,Mr. Big,Mr. Big,Warner Music
176685,CZ - RADIO - TOP 20 MODERN ROCK,2011,39,16,Rip Tide,Sick Puppies,Sick Puppies,Warner Music
176686,CZ - RADIO - TOP 20 MODERN ROCK,2011,39,17,Kámen,Škwor,Škwor,Supraphon
176687,CZ - RADIO - TOP 20 MODERN ROCK,2011,39,18,Pumped Up Kicks,Foster The People,Foster The People,Sony Music
176688,CZ - RADIO - TOP 20 MODERN ROCK,2011,39,19,Rock Star City Life,Lenny Kravitz,Lenny Kravitz,Warner Music
176689,CZ - RADIO - TOP 20 MODERN ROCK,2011,39,20,Praha je láska i svině,Matahari,Matahari,Matahari
175990,CZ - RADIO - TOP 20 MODERN ROCK,2011,4,1,"Hey, Soul Sister",Train,Train,Sony Music
175991,CZ - RADIO - TOP 20 MODERN ROCK,2011,4,2,Matky & závity,Kabát,Kabát,Warner Music
175992,CZ - RADIO - TOP 20 MODERN ROCK,2011,4,3,You Really Got Me,Davies Ray & Metallica,Davies Ray,Universal Music
175993,CZ - RADIO - TOP 20 MODERN ROCK,2011,4,4,Tighten Up,Black Keys,Black Keys,Universal Music
175994,CZ - RADIO - TOP 20 MODERN ROCK,2011,4,5,What Do You Got?,Bon Jovi,Bon Jovi,Universal Music
175995,CZ - RADIO - TOP 20 MODERN ROCK,2011,4,6,Born Free,Kid Rock,Kid Rock,Warner Music
175996,CZ - RADIO - TOP 20 MODERN ROCK,2011,4,7,Rakve´n´ Roll,Cocotte Minute,Cocotte Minute,Warner Music
175997,CZ - RADIO - TOP 20 MODERN ROCK,2011,4,8,Down In The Past,Mando Diao,Mando Diao,Universal Music
175998,CZ - RADIO - TOP 20 MODERN ROCK,2011,4,9,Sing,My Chemical Romance,My Chemical Romance,Warner Music
175999,CZ - RADIO - TOP 20 MODERN ROCK,2011,4,10,Not Strong Enough,Apocalyptica,Apocalyptica,Sony Music
176000,CZ - RADIO - TOP 20 MODERN ROCK,2011,4,11,Say You´ll Haunt Me,Stone Sour,Stone Sour,Warner Music
176001,CZ - RADIO - TOP 20 MODERN ROCK,2011,4,12,All Night Long,Buckcherry,Buckcherry,Warner Music
176002,CZ - RADIO - TOP 20 MODERN ROCK,2011,4,13,It´s Not You,Halestorm,Halestorm,Nan
176003,CZ - RADIO - TOP 20 MODERN ROCK,2011,4,14,Too Hot,Krokus,Krokus,Sony Music
176004,CZ - RADIO - TOP 20 MODERN ROCK,2011,4,15,Na na na (Na na na na na),My Chemical Romance,My Chemical Romance,Warner Music
176005,CZ - RADIO - TOP 20 MODERN ROCK,2011,4,16,Memories,Weezer,Weezer,Universal Music
176006,CZ - RADIO - TOP 20 MODERN ROCK,2011,4,17,Tesla,Kurtizány Z 25. Avenue,Kurtizány Z 25. Avenue,Warner Music
176007,CZ - RADIO - TOP 20 MODERN ROCK,2011,4,18,Balkánská,Totální Nasazení,Totální Nasazení,Pm
176008,CZ - RADIO - TOP 20 MODERN ROCK,2011,4,19,Falling Awake,Turunen Tarja,Turunen Tarja,Universal Music
176009,CZ - RADIO - TOP 20 MODERN ROCK,2011,4,20,We Comin’ Rougher (Immigraniada),Gogol Bordello,Gogol Bordello,Sony Music
176690,CZ - RADIO - TOP 20 MODERN ROCK,2011,40,1,Adventures of Rain Dance Maggie,Red Hot Chili Peppers,Red Hot Chili Peppers,Warner Music
176691,CZ - RADIO - TOP 20 MODERN ROCK,2011,40,2,This Is The Day,Manic Street Preachers,Manic Street Preachers,Sony Music
176692,CZ - RADIO - TOP 20 MODERN ROCK,2011,40,3,I´ll Bite Your Face Off,Cooper Alice,Cooper Alice,Universal Music
176693,CZ - RADIO - TOP 20 MODERN ROCK,2011,40,4,Tak fajn,Popcorn Drama & Ivan Tásler,Popcorn Drama,Brainzone
176694,CZ - RADIO - TOP 20 MODERN ROCK,2011,40,5,Big Foot,Chickenfoot,Chickenfoot,Mystic Production
176695,CZ - RADIO - TOP 20 MODERN ROCK,2011,40,6,Up All Night,Blink 182,Blink 182,Universal Music
176696,CZ - RADIO - TOP 20 MODERN ROCK,2011,40,7,Rádiová,Rybičky 48,Rybičky 48,Panther
176697,CZ - RADIO - TOP 20 MODERN ROCK,2011,40,8,Death Of You And Me,Gallagher Noel,Gallagher Noel,Universal Music
176698,CZ - RADIO - TOP 20 MODERN ROCK,2011,40,9,What You Want,Evanescence,Evanescence,Warner Music
176699,CZ - RADIO - TOP 20 MODERN ROCK,2011,40,10,Days Are Forgotten,Kasabian,Kasabian,Sony Music
176700,CZ - RADIO - TOP 20 MODERN ROCK,2011,40,11,White Trash Millionaire,Black Stone Cherry,Black Stone Cherry,Warner Music
176701,CZ - RADIO - TOP 20 MODERN ROCK,2011,40,12,Pedro,Kohout Plaší Smrt,Kohout Plaší Smrt,Nan
176702,CZ - RADIO - TOP 20 MODERN ROCK,2011,40,13,Shotgun,Limp Bizkit,Limp Bizkit,Universal Music
176703,CZ - RADIO - TOP 20 MODERN ROCK,2011,40,14,After Midnight,Blink 182,Blink 182,Universal Music
176704,CZ - RADIO - TOP 20 MODERN ROCK,2011,40,15,Nightmare,Avenged Sevenfold,Avenged Sevenfold,Warner Music
176705,CZ - RADIO - TOP 20 MODERN ROCK,2011,40,16,Sunday Lover,Guano Apes,Guano Apes,Sony Music
176706,CZ - RADIO - TOP 20 MODERN ROCK,2011,40,17,Diamond Eyes,Shinedown,Shinedown,Warner Music
176707,CZ - RADIO - TOP 20 MODERN ROCK,2011,40,18,Lowlife,Theory Of A Dead Man,Theory Of A Dead Man,Warner Music
176708,CZ - RADIO - TOP 20 MODERN ROCK,2011,40,19,(It) Feels So Good,Steven Tyler,Steven Tyler,Universal Music
176709,CZ - RADIO - TOP 20 MODERN ROCK,2011,40,20,Nail on the Head,Uriah Heep,Uriah Heep,Universal Music
176710,CZ - RADIO - TOP 20 MODERN ROCK,2011,41,1,Adventures of Rain Dance Maggie,Red Hot Chili Peppers,Red Hot Chili Peppers,Warner Music
176711,CZ - RADIO - TOP 20 MODERN ROCK,2011,41,2,This Is The Day,Manic Street Preachers,Manic Street Preachers,Sony Music
176712,CZ - RADIO - TOP 20 MODERN ROCK,2011,41,3,Big Foot,Chickenfoot,Chickenfoot,Mystic Production
176713,CZ - RADIO - TOP 20 MODERN ROCK,2011,41,4,I´ll Bite Your Face Off,Cooper Alice,Cooper Alice,Universal Music
176714,CZ - RADIO - TOP 20 MODERN ROCK,2011,41,5,Tak fajn,Popcorn Drama & Ivan Tásler,Popcorn Drama,Brainzone
176715,CZ - RADIO - TOP 20 MODERN ROCK,2011,41,6,Rádiová,Rybičky 48,Rybičky 48,Panther
176716,CZ - RADIO - TOP 20 MODERN ROCK,2011,41,7,Up All Night,Blink 182,Blink 182,Universal Music
176717,CZ - RADIO - TOP 20 MODERN ROCK,2011,41,8,After Midnight,Blink 182,Blink 182,Universal Music
176718,CZ - RADIO - TOP 20 MODERN ROCK,2011,41,9,Death Of You And Me,Gallagher Noel,Gallagher Noel,Universal Music
176719,CZ - RADIO - TOP 20 MODERN ROCK,2011,41,10,What You Want,Evanescence,Evanescence,Warner Music
176720,CZ - RADIO - TOP 20 MODERN ROCK,2011,41,11,Sinead,Within Temptation,Within Temptation,Sony Music
176721,CZ - RADIO - TOP 20 MODERN ROCK,2011,41,12,Days Are Forgotten,Kasabian,Kasabian,Sony Music
176722,CZ - RADIO - TOP 20 MODERN ROCK,2011,41,13,Mám v p… na lehátku,Horkýže Slíže,Horkýže Slíže,Warner Music
176723,CZ - RADIO - TOP 20 MODERN ROCK,2011,41,14,When We Stand Togehter,Nickelback,Nickelback,Warner Music
176724,CZ - RADIO - TOP 20 MODERN ROCK,2011,41,15,Shoot It Out,10 Years,10 Years,Universal Music
176725,CZ - RADIO - TOP 20 MODERN ROCK,2011,41,16,Loser´s Lane,Bonfire,Bonfire,H'art
176726,CZ - RADIO - TOP 20 MODERN ROCK,2011,41,17,Rope,Foo Fighters,Foo Fighters,Sony Music
176727,CZ - RADIO - TOP 20 MODERN ROCK,2011,41,18,Come On Get It,Lenny Kravitz,Lenny Kravitz,Warner Music
176728,CZ - RADIO - TOP 20 MODERN ROCK,2011,41,19,Undertow,Mr. Big,Mr. Big,Warner Music
176729,CZ - RADIO - TOP 20 MODERN ROCK,2011,41,20,Help Is In The Way,Rise Against,Rise Against,Universal Music
176730,CZ - RADIO - TOP 20 MODERN ROCK,2011,42,1,Adventures of Rain Dance Maggie,Red Hot Chili Peppers,Red Hot Chili Peppers,Warner Music
176731,CZ - RADIO - TOP 20 MODERN ROCK,2011,42,2,I´ll Bite Your Face Off,Cooper Alice,Cooper Alice,Universal Music
176732,CZ - RADIO - TOP 20 MODERN ROCK,2011,42,3,This Is The Day,Manic Street Preachers,Manic Street Preachers,Sony Music
176733,CZ - RADIO - TOP 20 MODERN ROCK,2011,42,4,Big Foot,Chickenfoot,Chickenfoot,Mystic Production
176734,CZ - RADIO - TOP 20 MODERN ROCK,2011,42,5,Rádiová,Rybičky 48,Rybičky 48,Panther
176735,CZ - RADIO - TOP 20 MODERN ROCK,2011,42,6,Tak fajn,Popcorn Drama & Ivan Tásler,Popcorn Drama,Brainzone
176736,CZ - RADIO - TOP 20 MODERN ROCK,2011,42,7,Death Of You And Me,Gallagher Noel,Gallagher Noel,Universal Music
176737,CZ - RADIO - TOP 20 MODERN ROCK,2011,42,8,After Midnight,Blink 182,Blink 182,Universal Music
176738,CZ - RADIO - TOP 20 MODERN ROCK,2011,42,9,When We Stand Togehter,Nickelback,Nickelback,Warner Music
176739,CZ - RADIO - TOP 20 MODERN ROCK,2011,42,10,Days Are Forgotten,Kasabian,Kasabian,Sony Music
176740,CZ - RADIO - TOP 20 MODERN ROCK,2011,42,11,(It) Feels So Good,Steven Tyler,Steven Tyler,Universal Music
176741,CZ - RADIO - TOP 20 MODERN ROCK,2011,42,12,Nightmare,Avenged Sevenfold,Avenged Sevenfold,Warner Music
176742,CZ - RADIO - TOP 20 MODERN ROCK,2011,42,13,Pedro,Kohout Plaší Smrt,Kohout Plaší Smrt,Nan
176743,CZ - RADIO - TOP 20 MODERN ROCK,2011,42,14,Shotgun,Limp Bizkit,Limp Bizkit,Universal Music
176744,CZ - RADIO - TOP 20 MODERN ROCK,2011,42,15,Diamond Eyes,Shinedown,Shinedown,Warner Music
176745,CZ - RADIO - TOP 20 MODERN ROCK,2011,42,16,Kámen,Škwor,Škwor,Supraphon
176746,CZ - RADIO - TOP 20 MODERN ROCK,2011,42,17,Nail on the Head,Uriah Heep,Uriah Heep,Universal Music
176747,CZ - RADIO - TOP 20 MODERN ROCK,2011,42,18,Faster,Within Temptation,Within Temptation,Sony Music
176748,CZ - RADIO - TOP 20 MODERN ROCK,2011,42,19,Praha je láska i svině,Matahari,Matahari,Matahari
176749,CZ - RADIO - TOP 20 MODERN ROCK,2011,42,20,Pumped Up Kicks,Foster The People,Foster The People,Sony Music
176750,CZ - RADIO - TOP 20 MODERN ROCK,2011,43,1,Adventures of Rain Dance Maggie,Red Hot Chili Peppers,Red Hot Chili Peppers,Warner Music
176751,CZ - RADIO - TOP 20 MODERN ROCK,2011,43,2,I´ll Bite Your Face Off,Cooper Alice,Cooper Alice,Universal Music
176752,CZ - RADIO - TOP 20 MODERN ROCK,2011,43,3,I Love U,Flattus,Flattus,Championship Music
176753,CZ - RADIO - TOP 20 MODERN ROCK,2011,43,4,This Is The Day,Manic Street Preachers,Manic Street Preachers,Sony Music
176754,CZ - RADIO - TOP 20 MODERN ROCK,2011,43,5,Narcissistic Cannibal,Korn/skrillex,Korn,Warner Music
176755,CZ - RADIO - TOP 20 MODERN ROCK,2011,43,6,Big Foot,Chickenfoot,Chickenfoot,Mystic Production
176756,CZ - RADIO - TOP 20 MODERN ROCK,2011,43,7,Rádiová,Rybičky 48,Rybičky 48,Panther
176757,CZ - RADIO - TOP 20 MODERN ROCK,2011,43,8,Over My Dead Body,Man Raze,Man Raze,Nan
176758,CZ - RADIO - TOP 20 MODERN ROCK,2011,43,9,After Midnight,Blink 182,Blink 182,Universal Music
176759,CZ - RADIO - TOP 20 MODERN ROCK,2011,43,10,Death Of You And Me,Gallagher Noel,Gallagher Noel,Universal Music
176760,CZ - RADIO - TOP 20 MODERN ROCK,2011,43,11,When We Stand Togehter,Nickelback,Nickelback,Warner Music
176761,CZ - RADIO - TOP 20 MODERN ROCK,2011,43,12,Nightmare,Avenged Sevenfold,Avenged Sevenfold,Warner Music
176762,CZ - RADIO - TOP 20 MODERN ROCK,2011,43,13,Country Song,Seether,Seether,Sony Music
176763,CZ - RADIO - TOP 20 MODERN ROCK,2011,43,14,Not Again,Staind,Staind,Warner Music
176764,CZ - RADIO - TOP 20 MODERN ROCK,2011,43,15,Lowlife,Theory Of A Dead Man,Theory Of A Dead Man,Warner Music
176765,CZ - RADIO - TOP 20 MODERN ROCK,2011,43,16,Shoot It Out,10 Years,10 Years,Universal Music
176766,CZ - RADIO - TOP 20 MODERN ROCK,2011,43,17,When You´re Young,3 Doors Down,3 Doors Down,Universal Music
176767,CZ - RADIO - TOP 20 MODERN ROCK,2011,43,18,White Trash Millionaire,Black Stone Cherry,Black Stone Cherry,Warner Music
176768,CZ - RADIO - TOP 20 MODERN ROCK,2011,43,19,Loser´s Lane,Bonfire,Bonfire,H'art
176769,CZ - RADIO - TOP 20 MODERN ROCK,2011,43,20,Mám v p… na lehátku,Horkýže Slíže,Horkýže Slíže,Warner Music
176770,CZ - RADIO - TOP 20 MODERN ROCK,2011,44,1,Adventures of Rain Dance Maggie,Red Hot Chili Peppers,Red Hot Chili Peppers,Warner Music
176771,CZ - RADIO - TOP 20 MODERN ROCK,2011,44,2,I´ll Bite Your Face Off,Cooper Alice,Cooper Alice,Universal Music
176772,CZ - RADIO - TOP 20 MODERN ROCK,2011,44,3,Bottoms Up,Nickelback,Nickelback,Warner Music
176773,CZ - RADIO - TOP 20 MODERN ROCK,2011,44,4,Narcissistic Cannibal,Korn/skrillex,Korn,Warner Music
176774,CZ - RADIO - TOP 20 MODERN ROCK,2011,44,5,This Is The Day,Manic Street Preachers,Manic Street Preachers,Sony Music
176775,CZ - RADIO - TOP 20 MODERN ROCK,2011,44,6,I Love U,Flattus,Flattus,Championship Music
176776,CZ - RADIO - TOP 20 MODERN ROCK,2011,44,7,Big Foot,Chickenfoot,Chickenfoot,Mystic Production
176777,CZ - RADIO - TOP 20 MODERN ROCK,2011,44,8,Over My Dead Body,Man Raze,Man Raze,Nan
176778,CZ - RADIO - TOP 20 MODERN ROCK,2011,44,9,When We Stand Togehter,Nickelback,Nickelback,Warner Music
176779,CZ - RADIO - TOP 20 MODERN ROCK,2011,44,10,Death Of You And Me,Gallagher Noel,Gallagher Noel,Universal Music
176780,CZ - RADIO - TOP 20 MODERN ROCK,2011,44,11,Undertow,Mr. Big,Mr. Big,Warner Music
176781,CZ - RADIO - TOP 20 MODERN ROCK,2011,44,12,Kámen,Škwor,Škwor,Supraphon
176782,CZ - RADIO - TOP 20 MODERN ROCK,2011,44,13,After Midnight,Blink 182,Blink 182,Universal Music
176783,CZ - RADIO - TOP 20 MODERN ROCK,2011,44,14,Every Time You Go,3 Doors Down,3 Doors Down,Universal Music
176784,CZ - RADIO - TOP 20 MODERN ROCK,2011,44,15,Nightmare,Avenged Sevenfold,Avenged Sevenfold,Warner Music
176785,CZ - RADIO - TOP 20 MODERN ROCK,2011,44,16,Loser´s Lane,Bonfire,Bonfire,H'art
176786,CZ - RADIO - TOP 20 MODERN ROCK,2011,44,17,Mám v p… na lehátku,Horkýže Slíže,Horkýže Slíže,Warner Music
176787,CZ - RADIO - TOP 20 MODERN ROCK,2011,44,18,Pedro,Kohout Plaší Smrt,Kohout Plaší Smrt,Nan
176788,CZ - RADIO - TOP 20 MODERN ROCK,2011,44,19,Nail on the Head,Uriah Heep,Uriah Heep,Universal Music
176789,CZ - RADIO - TOP 20 MODERN ROCK,2011,44,20,Faster,Within Temptation,Within Temptation,Sony Music
176790,CZ - RADIO - TOP 20 MODERN ROCK,2011,45,1,When We Stand Togehter,Nickelback,Nickelback,Warner Music
176791,CZ - RADIO - TOP 20 MODERN ROCK,2011,45,2,Adventures of Rain Dance Maggie,Red Hot Chili Peppers,Red Hot Chili Peppers,Warner Music
176792,CZ - RADIO - TOP 20 MODERN ROCK,2011,45,3,This Is The Day,Manic Street Preachers,Manic Street Preachers,Sony Music
176793,CZ - RADIO - TOP 20 MODERN ROCK,2011,45,4,Narcissistic Cannibal,Korn/skrillex,Korn,Warner Music
176794,CZ - RADIO - TOP 20 MODERN ROCK,2011,45,5,I Love U,Flattus,Flattus,Championship Music
176795,CZ - RADIO - TOP 20 MODERN ROCK,2011,45,6,Over My Dead Body,Man Raze,Man Raze,Nan
176796,CZ - RADIO - TOP 20 MODERN ROCK,2011,45,7,I´ll Bite Your Face Off,Cooper Alice,Cooper Alice,Universal Music
176797,CZ - RADIO - TOP 20 MODERN ROCK,2011,45,8,Lonely Boy,Black Keys,Black Keys,Warner Music
176798,CZ - RADIO - TOP 20 MODERN ROCK,2011,45,9,Bottoms Up,Nickelback,Nickelback,Warner Music
176799,CZ - RADIO - TOP 20 MODERN ROCK,2011,45,10,Death Of You And Me,Gallagher Noel,Gallagher Noel,Universal Music
176800,CZ - RADIO - TOP 20 MODERN ROCK,2011,45,11,Shoot It Out,10 Years,10 Years,Universal Music
